id,space_id,command,command_ko,mode,trig,act,dev_trig,dev_act,ref,expect,d,tier,b1,b3,context,why,targets,target_svc,ir_gt
G00045,HOME01,can you make it feel like morning with one tap on the wall switch?,벽 스위치를 한 번 누르면 아침 같은 분위기로 해 줄래?,trigger,button,light.scene,Button,Light,vague,execute,D4,T1,set,1,none,,HOME01_Room_Light_1 HOME01_Room_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 70.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 5000}}]}"
G00046,HOME08,I'd like you to run the relax scene on the lights when I press the button.,내가 버튼을 누르면 조명 휴식 모드 실행해 줬으면 해.,trigger,button,light.scene,Button,Light,none,execute,D4,T1,set,1,none,,HOME08_LivingRoom_Light_1 HOME08_LivingRoom_Light_2 HOME08_Bedroom_Light_1 HOME08_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 30.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G00047,HOME16,could you put the lights into party mode when I double-press the button?,버튼이 연속 두 번 눌리면 조명 전부 파티 모드로 해 줄 수 있어?,trigger,button,light.scene,Button,Light,plain,execute,D4,T1,set,1,none,,HOME16_LivingRoom_Light_1 HOME16_LivingRoom_Light_2 HOME16_Bedroom_Light_1 HOME16_Garden_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""double\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 80.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToHueAndSaturation"", ""args"": {""Hue"": 280.0, ""Saturation"": 100.0}}]}"
G00048,LAB01,Switch the lights to the movie scene when the scene button is pressed,씬 버튼이 눌리면 조명 전부 영화 모드로 바꿔,trigger,button,light.scene,Button,Light,plain,execute,D4,T1,set,1,none,,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 20.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G00049,HOME01,"With a single press of the button, set the lights to the focus scene",버튼을 한 번 누르면 조명 집중 모드로 해,trigger,button,light.scene,Button,Light,none,execute,D4,T1,set,1,none,,HOME01_Room_Light_1 HOME01_Room_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 100.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 5500}}]}"
G00050,HOME08,please run the relax scene on the lights with one tap on the wall switch.,벽 스위치를 한 번 누르면 조명 휴식 모드 실행해 주세요.,trigger,button,light.scene,Button,Light,none,execute,D4,T1,set,1,none,,HOME08_LivingRoom_Light_1 HOME08_LivingRoom_Light_2 HOME08_Bedroom_Light_1 HOME08_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 30.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G00051,HOME16,can you put the lights into night mode when I press the button?,내가 버튼을 누르면 조명 전부 취침 모드로 해 줄래?,trigger,button,light.scene,Button,Light,plain,execute,D4,T1,set,1,none,,HOME16_LivingRoom_Light_1 HOME16_LivingRoom_Light_2 HOME16_Bedroom_Light_1 HOME16_Garden_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 5.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2200}}]}"
G00052,LAB01,I'd like you to switch the lights to the movie scene when I double-press the button.,버튼이 연속 두 번 눌리면 조명 전부 영화 모드로 바꿔 줬으면 해.,trigger,button,light.scene,Button,Light,plain,execute,D4,T1,set,1,none,,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""double\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 20.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G00053,HOME01,could you set the lights to the morning scene when the scene button is pressed?,씬 버튼이 눌리면 조명 아침 모드로 해 줄 수 있어?,trigger,button,light.scene,Button,Light,none,execute,D4,T1,set,1,none,,HOME01_Room_Light_1 HOME01_Room_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 70.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 5000}}]}"
G00054,HOME08,Make it cozy in here with a single press of the button,버튼을 한 번 누르면 여기 아늑하게 해 줘,trigger,button,light.scene,Button,Light,vague,execute,D4,T1,set,1,none,,HOME08_Bedroom_Light_1 HOME08_Kitchen_Light_1 HOME08_LivingRoom_Light_1 HOME08_LivingRoom_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 30.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G00055,HOME16,"With one tap on the wall switch, put the lights into party mode.",벽 스위치를 한 번 누르면 조명 전부 파티 모드로 해.,trigger,button,light.scene,Button,Light,plain,execute,D4,T1,set,1,none,,HOME16_LivingRoom_Light_1 HOME16_LivingRoom_Light_2 HOME16_Bedroom_Light_1 HOME16_Garden_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 80.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToHueAndSaturation"", ""args"": {""Hue"": 280.0, ""Saturation"": 100.0}}]}"
G00056,LAB01,please switch the lights to the away scene when I press the button.,내가 버튼을 누르면 조명 전부 외출 모드로 좀 바꿔 줘.,trigger,button,light.scene,Button,Light,plain,execute,D4,T1,set,1,none,,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G00057,HOME01,can you set the lights to the movie scene when I double-press the button?,버튼이 연속 두 번 눌리면 조명 영화 모드로 해 줄래?,trigger,button,light.scene,Button,Light,none,execute,D4,T1,set,1,none,,HOME01_Room_Light_1 HOME01_Room_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""double\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 20.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G00058,HOME08,I'd like you to run the dinner scene on the lights when the scene button is pressed.,씬 버튼이 눌리면 조명 저녁 식사 모드 실행해 줬으면 해.,trigger,button,light.scene,Button,Light,none,execute,D4,T1,set,1,none,,HOME08_LivingRoom_Light_1 HOME08_LivingRoom_Light_2 HOME08_Bedroom_Light_1 HOME08_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 40.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G00059,OFFICE06,"Wait up to 30 minutes to see if it is dark outside; if not, run the reading scene on the lights","바깥이 어두워지는지 최대 30분 기다려 보고, 그래도 아니면 조명 독서 모드 실행해",trigger,button,light.scene,Button,Light,none,execute,D10,T3,set|read,1,none,,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3 OFFICE06_MeetingRoom_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""SunProvider.SunState == \""belowHorizon\"""", ""edge"": ""rising"", ""timeout"": ""30 MIN""}, {""op"": ""if"", ""cond"": ""not (SunProvider.SunState == \""belowHorizon\"")"", ""then"": [{""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 90.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 4000}}], ""else"": []}]}"
G00060,HOME07,"Wait up to 10 minutes to see if the room is too warm; if not, switch the garden lights to the movie scene","방이 더워지는지 최대 10분 기다려 보고, 그래도 아니면 마당 조명 영화 모드로 바꿔",trigger,button,light.scene,Button,Light,place,execute,D10,T3,set,1,none,,HOME07_Garden_Light_1 HOME07_Garden_Light_2 HOME07_Garden_Light_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""TemperatureSensor.Temperature > 26"", ""edge"": ""rising"", ""timeout"": ""10 MIN""}, {""op"": ""if"", ""cond"": ""not (TemperatureSensor.Temperature > 26)"", ""then"": [{""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 20.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}], ""else"": []}]}"
G00061,FACT01,"With a single press of the button, check every 30 minutes and put the line lights into morning mode if nobody is around.",버튼을 한 번 누르면 30분마다 확인해서 아무도 없을 때 생산라인 조명 아침 모드로 해.,trigger,button,light.scene,Button,Light,place,refuse,D7,T3,set,1,none,no_occupancy,,,
G00062,HOME09,"With a single press of the button, check every 5 minutes and put the bedroom lights into away mode if the tank is below half.",버튼을 한 번 누르면 5분마다 확인해서 탱크가 절반 아래일 때 침실 조명 외출 모드로 해.,trigger,button,light.scene,Button,Light,place,execute,D7,T3,set,1,none,,HOME09_Bedroom_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""cycle"", ""until"": null, ""period"": ""5 MIN"", ""body"": [{""op"": ""if"", ""cond"": ""WaterLevelSensor.WaterLevel < 50"", ""then"": [{""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}], ""else"": []}]}]}"
G00063,HOME12,"Wait up to 5 minutes to see if it is dark outside; if not, put the living room lights into morning mode","바깥이 어두워지는지 최대 5분 기다려 보고, 그래도 아니면 거실 조명 아침 모드로 해",trigger,button,light.scene,Button,Light,place,execute,D10,T3,set,1,none,,HOME12_LivingRoom_Light_1 HOME12_LivingRoom_Light_2 HOME12_LivingRoom_Light_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""SunProvider.SunState == \""belowHorizon\"""", ""edge"": ""rising"", ""timeout"": ""5 MIN""}, {""op"": ""if"", ""cond"": ""not (SunProvider.SunState == \""belowHorizon\"")"", ""then"": [{""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 70.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 5000}}], ""else"": []}]}"
G00064,LAB01,"With a single press of the button, switch the lights to the morning scene, but only if the temperature is under 18 degrees.",버튼을 한 번 누르면 온도가 18도 아래일 때만 조명 전부 아침 모드로 바꿔.,trigger,button,light.scene,Button,Light,plain,execute,D3,T2,set,1,none,,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""if"", ""cond"": ""TemperatureSensor.Temperature < 18"", ""then"": [{""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 70.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 5000}}], ""else"": []}]}"
G00065,HOME01,"With one tap on the wall switch, if the tank is below half right now, set the lights to the party scene.",벽 스위치를 한 번 누를 때 탱크가 절반 아래면 조명 파티 모드로 해.,trigger,button,light.scene,Button,Light,none,execute,D3,T2,set,1,none,,HOME01_Room_Light_1 HOME01_Room_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""if"", ""cond"": ""WaterLevelSensor.WaterLevel < 50"", ""then"": [{""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 80.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToHueAndSaturation"", ""args"": {""Hue"": 280.0, ""Saturation"": 100.0}}], ""else"": []}]}"
G00066,HOME08,Run the dinner scene on the lights when I press the button,내가 버튼을 누르면 조명 저녁 식사 모드 실행해,trigger,button,light.scene,Button,Light,none,execute,D4,T1,set,1,none,,HOME08_LivingRoom_Light_1 HOME08_LivingRoom_Light_2 HOME08_Bedroom_Light_1 HOME08_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 40.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G00067,HOME16,"When I double-press the button, put the lights into night mode",버튼이 연속 두 번 눌리면 조명 전부 취침 모드로 해,trigger,button,light.scene,Button,Light,plain,execute,D4,T1,set,1,none,,HOME16_LivingRoom_Light_1 HOME16_LivingRoom_Light_2 HOME16_Bedroom_Light_1 HOME16_Garden_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""double\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 5.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2200}}]}"
G00068,LAB01,please switch the lights to the party scene when the scene button is pressed.,씬 버튼이 눌리면 조명 전부 파티 모드로 좀 바꿔 줘.,trigger,button,light.scene,Button,Light,plain,execute,D4,T1,set,1,none,,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305 tc0_7def1d9d-721c-4e35-b217-51fb8b46ba59 tc0_081181c1-3210-4ad2-8af1-f262fdc0fc76 tc0_ebfb522a028ef8add497wu tc0_eb8c9cf310d709af51rs9c tc0_57b081e4-f567-4a84-9121-4f0ed61ae733 tc0_d1b5e845-cbe2-42b4-9606-8ad71cb14901 tc0_4e13891d-054f-494a-9517-c56b38632fef tc0_05b24023-a435-4e1a-bf7d-680c5a0174ba tc0_ba52d76e-e6dc-41ff-8207-64c7d9d88b3b,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 80.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToHueAndSaturation"", ""args"": {""Hue"": 280.0, ""Saturation"": 100.0}}]}"
G00069,HOME01,can you set the lights to the dinner scene with a single press of the button?,버튼을 한 번 누르면 조명 저녁 식사 모드로 해 줄래?,trigger,button,light.scene,Button,Light,none,execute,D4,T1,set,1,none,,HOME01_Room_Light_1 HOME01_Room_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 40.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
